name,category,sub-category,cas,unit,median,mean,std,cv,type
Iron-59,water,surface water,014596-12-4,kilo Becquerel,3743864937.810155,3749302701.607594,142508474.9865026,0.03806453420562174,emission
"Particulates, > 2.5 um, and < 10um",air,urban air close to ground,,kilogram,3711735826.859872,3783463508.42028,624042124.9394321,0.1681267617225258,emission
"Zinc, ion",water,"ground-, long-term",023713-49-7,kilogram,3500790386.879587,3836701853.418025,1543214662.237439,0.4408189270689171,emission
"BOD5, Biological Oxygen Demand",water,,,kilogram,3766074965.270527,3929327495.008364,972347293.0599401,0.2581858571660413,emission
"Solids, inorganic",water,ground-,,kilogram,4006914274.165341,4158279072.718565,1071991661.801036,0.2675354620668386,emission
"Transformation, from permanent crop",natural resource,land,,square meter,4048176483.4716,4196420525.257728,856481578.9228872,0.2115721936580179,natural resource
Argon-40,air,,007440-37-1,kilogram,4120446194.932812,4214478478.702382,937692980.609341,0.227570737791088,emission
Fluoride,water,"ground-, long-term",016984-48-8,kilogram,4112165704.572373,4346448372.49768,1218580824.334249,0.2963355350635049,emission
Krypton-88,air,non-urban air or from high stacks,014995-61-0,kilo Becquerel,4414946480.912014,4454971971.91815,307017598.2886512,0.0695405028387183,emission
"Particulates, > 10 um",air,,,kilogram,4535317825.273878,4547027061.86987,261759251.6796926,0.05771574601034394,emission
"Transformation, to mineral extraction site",natural resource,land,,square meter,4551806319.218739,4600618997.588582,641101604.9195869,0.1408455369053629,natural resource
Niobium-95,air,non-urban air or from high stacks,013967-76-5,kilo Becquerel,4601435922.307157,4602133240.134872,177157790.1343721,0.03850054485721172,emission
"NMVOC, non-methane volatile organic compounds, unspecified origin",air,urban air close to ground,,kilogram,4556698458.735701,4671300156.0704,592540201.214968,0.1300371763856794,emission
"NMVOC, non-methane volatile organic compounds, unspecified origin",air,,,kilogram,4624802031.676575,4696946811.161807,489695786.2908297,0.1058847022935825,emission
"BOD5, Biological Oxygen Demand",water,ground-,,kilogram,4682489718.576041,4748858380.017682,654276873.4324167,0.1397284164526439,emission
Antimony-124,water,surface water,014683-10-4,kilo Becquerel,4571783672.635778,4772548208.231887,1286693470.944682,0.2814423347819653,emission
Dissolved solids,water,ground-,,kilogram,4889031714.459109,4919126532.240576,297831658.1204033,0.06091833220054156,emission
Argon-40,natural resource,in air,007440-37-1,kilogram,4912262127.444189,4933257359.997801,533531518.1361011,0.1086121840191157,natural resource
"Occupation, annual crop, greenhouse",natural resource,land,,square meter-year,5011275045.237,5013740136.450516,296208078.7523242,0.05910832594069191,natural resource
"Silicon, in ground",natural resource,in ground,007440-21-3,kilogram,5037435294.339781,5038346846.216058,64540772.6290198,0.0128122286159268,natural resource
"Transformation, to permanent crop, non-irrigated",natural resource,land,,square meter,5060888450.51594,5078098205.8592,315988490.9028473,0.06243735541545743,natural resource
"Transformation, from permanent crop, non-irrigated",natural resource,land,,square meter,5070492577.364961,5093206692.347976,320883689.1677504,0.06328452004844617,natural resource
Xenon-137,air,non-urban air or from high stacks,014835-21-3,kilo Becquerel,5083564742.873455,5107346663.238748,341185177.7772918,0.06711534032404964,emission
"COD, Chemical Oxygen Demand",water,,,kilogram,4954311868.396656,5148354229.34099,1161018628.844198,0.2343450835726119,emission
"Water, salt, sole",natural resource,in water,007732-18-5,cubic meter,5089431978.616516,5172280732.844127,816245501.495539,0.1603804717157105,natural resource
"Lithium, ion",water,,017341-24-1,kilogram,4244159252.776114,5265715140.348568,4188123055.610653,0.9867968674528866,emission
"Potassium, in ground",natural resource,in ground,7440-09-7,kilogram,5295253262.154529,5420692161.686706,1126152734.210631,0.212672119435591,natural resource
"Transformation, to permanent crop",natural resource,land,,square meter,5424423512.739433,5608760275.424961,1146897277.200866,0.2114321041687363,natural resource
Magnesium,water,surface water,007439-95-4,kilogram,5031910676.414949,5677531498.500604,2930154484.990639,0.5823144871638035,emission
Radium-226,water,,013982-63-3,kilo Becquerel,5053772776.755042,6038225571.21642,4125341694.858276,0.8162895082724912,emission
"Titanium, ion",water,"ground-, long-term",022541-75-9,kilogram,5411270623.995575,6161485223.852405,3054464800.811812,0.5644635083056437,emission
"Methane, non-fossil",air,urban air close to ground,000074-82-8,kilogram,6188747383.693979,6295241675.468277,622964529.4903522,0.1006608431185493,emission
Lead-210,air,non-urban air or from high stacks,014255-04-0,kilo Becquerel,6464860321.107038,6520999453.086224,794434412.3707572,0.1228850080143292,emission
"Copper, ion",water,"ground-, long-term",017493-86-6,kilogram,6264312450.597361,6555959333.734799,1647989851.330451,0.2630759344025536,emission
Zinc,soil,agricultural,007440-66-6,kilogram,7080298458.367975,7199991834.177943,14031808034.52496,1.981810246705239,emission
"Transformation, to annual crop, irrigated, extensive",natural resource,land,,square meter,7277287842.55525,7303054194.403416,807243412.2135948,0.1109264096292981,natural resource
"Titanium, in ground",natural resource,in ground,007440-32-6,kilogram,7305778041.10043,7353983656.047225,840396282.2399697,0.1150317293397248,natural resource
Cesium-137,water,ocean,010045-97-3,kilo Becquerel,6460695371.883593,7632588895.980556,4864128193.024657,0.7528799785535374,emission
Phosphate,water,"ground-, long-term",014265-44-2,kilogram,7022081416.587027,7750220203.122953,4040132993.791367,0.5753469312172986,emission
"Potassium, ion",water,surface water,024203-36-9,kilogram,7243969068.737276,7876553684.029125,2900004245.069218,0.4003336040713836,emission
"Fluorspar, in ground",natural resource,in ground,007789-75-5,kilogram,7932761299.111427,8234222113.690734,2111178866.821517,0.2661341728583206,natural resource
"Occupation, annual crop, non-irrigated, extensive",natural resource,land,,square meter-year,8210322118.118137,8309407361.305349,1114745734.024935,0.135773690482249,natural resource
"Sodium chloride, in ground",natural resource,in ground,007647-14-5,kilogram,8211581468.376339,8323626064.468517,954885040.013151,0.116285156968912,natural resource
"Carbon dioxide, to soil or biomass stock",soil,agricultural,000124-38-9,kilogram,8349197664.224566,8356178281.961363,106669121.7763083,0.01277597274207248,emission
Phosphate,water,surface water,014265-44-2,kilogram,8460713304.956789,8632088807.212545,1677425354.474056,0.1982605123248083,emission
Radium-228,water,,015262-20-1,kilo Becquerel,7120147977.828556,8833856039.316961,6141073168.948393,0.8624923510116775,emission
"Wood, soft, standing",natural resource,biotic,,cubic meter,8815447971.704197,8872433490.33523,836450706.5954288,0.09488465127129855,natural resource
Dinitrogen monoxide,air,non-urban air or from high stacks,010024-97-2,kilogram,8865204606.869312,8961521721.58657,891853692.9969294,0.1006015915646059,emission
Water,water,ocean,007732-18-5,cubic meter,9235613669.205898,9265004079.756351,443572970.1960027,0.04802853238383046,emission
"Solids, inorganic",water,surface water,,kilogram,9198007138.363768,9298171581.146399,1395560784.37676,0.1517242554157244,emission
"COD, Chemical Oxygen Demand",water,ground-,,kilogram,9519621135.190884,9522677209.080803,57131914.24442809,0.006001490335915821,emission
"BOD5, Biological Oxygen Demand",water,ocean,,kilogram,8905746548.58523,9546208082.841637,3374387168.923357,0.3788999777294822,emission
Hydrogen sulfide,air,non-urban air or from high stacks,007783-06-4,kilogram,9523293564.777592,9570318156.426239,828263726.7189035,0.08697240309616003,emission
"COD, Chemical Oxygen Demand",water,ocean,,kilogram,8990952535.777903,9616394948.74997,3378942318.905974,0.3758158332457069,emission
"Particulates, > 10 um",air,urban air close to ground,,kilogram,9607866716.502678,9797863027.752232,1487494308.227476,0.1548204562072582,emission
"Particulates, < 2.5 um",air,urban air close to ground,,kilogram,9413755899.265732,9926835466.08045,2601791880.384703,0.2763819147453825,emission
Lead-210,air,urban air close to ground,014255-04-0,kilo Becquerel,8117783881.840906,9943512932.578026,6608004413.772319,0.8140158089887202,emission
"Occupation, forest, extensive",natural resource,land,,square meter-year,9766830156.009336,10017586515.00039,1736796514.7572,0.177826017962295,natural resource
Water,air,urban air close to ground,007732-18-5,cubic meter,10116067717.13075,10227703193.04327,916432266.077185,0.09059174885961672,emission
"Sodium sulphate, various forms, in ground",natural resource,in ground,007757-82-6,kilogram,9544002211.55577,10376886138.61444,4040951757.347744,0.4234022234880672,natural resource
"Fish, demersal, in ocean",natural resource,biotic,,kilogram,10582111869.17481,10745354841.49446,1708474981.517988,0.1614493404189663,natural resource
"Occupation, river, artificial",natural resource,land,,square meter-year,10829224938.73455,10923540034.98472,885495039.2905794,0.0817690134151054,natural resource
Sulfur dioxide,air,,007446-09-5,kilogram,10779636561.56101,10924686780.2152,862664971.4585927,0.08002727796359671,emission
"Calcium, ion",water,ocean,014127-61-8,kilogram,9982391867.209955,11152600167.1128,4835334979.213346,0.4843864119476614,emission
Krypton-85,air,non-urban air or from high stacks,013983-27-2,kilo Becquerel,11154028885.2596,11240298183.60483,1631715706.498914,0.146289356364791,emission
"Transformation, to annual crop, non-irrigated, extensive",natural resource,land,,square meter,11108000086.99465,11252328403.424,1595698287.51332,0.1436530676103954,natural resource
Polonium-210,air,non-urban air or from high stacks,013981-52-7,kilo Becquerel,11237025456.42096,11334355871.89188,1401552109.032254,0.1247262555796197,emission
Magnesium,water,ocean,007439-95-4,kilogram,11249761910.18281,11475873975.28418,1890652786.827945,0.1680615822737196,emission
"Barium, in ground",natural resource,in ground,7440-39-3,kilogram,11779902292.43945,12041384724.49643,2747060366.326982,0.2331989093059028,natural resource
Uranium-238,water,ocean,007440-61-1,kilo Becquerel,9422855031.320904,12101231039.7639,9565706085.763887,1.015160060721316,emission
"Transformation, from annual crop, greenhouse",natural resource,land,,square meter,12521455884.26962,12562633778.02948,771639708.2131146,0.06162539846364874,natural resource
"Transformation, to annual crop, greenhouse",natural resource,land,,square meter,12615101317.07565,12602370637.35284,758991449.4784584,0.0601653074677329,natural resource
Radium-228,air,urban air close to ground,015262-20-1,kilo Becquerel,10090192676.81771,12637574469.61038,9474545035.49723,0.9389855416007138,emission
"Transformation, from annual crop, non-irrigated, extensive",natural resource,land,,square meter,12571735040.50742,12884785758.75615,2346583552.139644,0.1866555049544643,natural resource
"Oils, unspecified",water,surface water,,kilogram,10946447958.67067,12975448335.29083,8803478116.748714,0.8042314867788221,emission
Uranium alpha,water,surface water,007440-61-1,kilo Becquerel,8637690637.78495,13090068779.26674,16071585013.84833,1.860634478334331,emission
"Zinc, in ground",natural resource,in ground,7440-66-6,kilogram,13175424199.17196,13196185484.27292,513018014.0292592,0.03893749501146998,natural resource
"Methane, fossil",air,,000074-82-8,kilogram,12466782263.49584,13619171682.98125,5626254573.29404,0.4512996581137343,emission
"Borax, in ground",natural resource,in ground,001330-43-4,kilogram,13109341932.29407,13784983463.19534,5418996562.828987,0.4133690760998168,natural resource
"Sulfur, in ground",natural resource,in ground,007704-34-9,kilogram,14041579829.99088,14045220687.72548,184736615.1660282,0.01315639816906188,natural resource
"Particulates, > 2.5 um, and < 10um",air,non-urban air or from high stacks,,kilogram,13988815284.884,14197932124.73332,1638931465.713331,0.117160133459216,emission
Nitrate,water,surface water,014797-55-8,kilogram,14096206806.5137,14257297506.15388,2377296807.788094,0.1686479802984709,emission
Chloride,water,"ground-, long-term",016887-00-6,kilogram,13865185733.93416,14953719407.18921,4794618737.940063,0.345802705419628,emission
Ethanol,air,urban air close to ground,000064-17-5,kilogram,15176998815.21097,15687413805.00902,4543307886.82879,0.2993548291164992,emission
"Calcium, ion",water,,014127-61-8,kilogram,13116031288.87919,15860977491.35498,10139602325.14915,0.7730693913292437,emission
"Potassium, ion",water,"ground-, long-term",024203-36-9,kilogram,14186419685.28366,16099586484.836,6953654833.091594,0.4901627744951742,emission
"Oils, unspecified",soil,forestry,,kilogram,13487939974.26031,16136209294.25532,10212778110.9786,0.7571784965286134,emission
Sulfate,water,,014808-79-8,kilogram,15832935822.11613,16249709526.68293,3347997978.352961,0.2114578127498206,emission
"Carbon monoxide, non-fossil",air,non-urban air or from high stacks,000630-08-0,kilogram,12782302497.43134,16404798789.27436,13391433497.41239,1.047654246963992,emission
"Clay, bentonite, in ground",natural resource,in ground,001302-78-9,kilogram,16038846995.84198,16461623551.28739,3324905215.167759,0.2073032566511627,natural resource
"Water, salt, ocean",natural resource,in water,007732-18-5,cubic meter,16612239471.87799,16849664149.95325,1994417120.069113,0.1200570894397086,natural resource
Sulfate,water,ground-,014808-79-8,kilogram,16508561099.17945,17457144311.68093,4765486344.412084,0.2886675777363146,emission
Polonium-210,air,urban air close to ground,013981-52-7,kilo Becquerel,14746767889.57087,17606484506.71494,10784375736.38888,0.7313043656173465,emission
Xenon-131m,air,non-urban air or from high stacks,378784-67-9,kilo Becquerel,17703032625.43846,17828225588.63816,1208876731.814943,0.06828642060331754,emission
"Carbon dioxide, fossil",air,"low population density, long-term",000124-38-9,kilogram,18300511891.39687,18298230398.67782,728175459.2433246,0.03978989569060318,emission
